-0.011055387556552887	0.0
0.0	0.0
0.0	0.0
-0.012784634716808796	0.0
0.0	0.0
-0.0001333829277427867	0.0
0.0	0.0
-2.1469675175467273e-06	0.0
0.0	0.0
0.0	0.0
-0.008217286318540573	0.0
0.0	0.0
-0.00831460952758789	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-9.757080260897055e-05	0.0
-1.0072918144032883e-07	0.0
0.0	0.0
0.0	0.0
-0.00014358232147060335	0.0
-0.0017939098179340363	0.0
0.0	0.0
-0.0011167643824592233	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-5.607757591619134e-10	0.0
0.0	0.0
-0.005509620066732168	0.0
-1.0252287019341111e-08	0.0
0.0	0.0
-0.004544681403785944	0.0
-2.660471409399179e-06	0.0
0.0	0.0
0.0	0.0
-0.002439598785713315	0.0
0.0	0.0
0.0	0.0
-1.6292721338739824e-10	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0015258585335686803	0.0
-0.0003835896495729685	0.0
0.0	0.0
-0.0010448622051626444	0.0
-0.00010672183270798996	0.0
-0.0001850400003604591	0.0
0.0	0.0
-0.022139927372336388	0.0
0.0	0.0
-9.968713129637763e-05	0.0
-1.229698287641412e-11	0.0
0.0	0.0
-0.02255675569176674	0.0
0.0	0.0
0.0	0.0
-0.0026178527623414993	0.0
0.0	0.0
0.0	0.0
-2.556374056439381e-06	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-1.7171907529700547e-05	0.0
0.0	0.0
-3.943439878639765e-06	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.00041530298767611384	0.0
-0.003638738999143243	0.0
0.0	0.0
-0.0033430857583880424	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.00018665932293515652	0.0
0.0	0.0
0.0	0.0
-1.8180005554313539e-06	0.0
0.0	0.0
-0.0001095814150176011	0.0
-4.191529114905279e-07	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	1.0
0.0	0.0
-6.413537630578503e-05	0.0
-1.3434042323012818e-08	0.0
-3.6150052135780486e-12	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0013510247226804495	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.00021816874505020678	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.00495145283639431	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-8.90455485205166e-05	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0005413530161604285	1.0
-9.568103996571153e-05	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0008007321739569306	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.00028795062098652124	0.0
0.0	0.0
0.0	0.0
-2.0684944956883555e-07	0.0
-0.0020160588901489973	1.0
-2.0339099648936099e-07	0.0
0.0	1.0
-0.011673119850456715	0.0
0.0	0.0
0.0	0.0
-7.9189258030965e-06	0.0
0.0	0.0
0.0	0.0
-0.007016667630523443	0.0
-2.5484018806309905e-07	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-2.252992089779582e-06	0.0
0.0	0.0
-0.01062118262052536	0.0
0.0	0.0
0.0	0.0
-1.4905684325716706e-11	0.0
-8.017884101718664e-05	0.0
-2.9605167583213188e-05	0.0
0.0	0.0
-0.0030522870365530252	0.0
-2.1832121888110123e-08	0.0
0.0	0.0
-7.958016823295111e-08	0.0
-0.0028989268466830254	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-5.6379945156948e-09	0.0
0.0	0.0
-0.00010442741768201813	0.0
0.0	0.0
0.0	0.0
-8.973908552434295e-05	0.0
0.0	0.0
0.0	0.0
-0.0009333614143542945	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.011321917176246643	0.0
-3.7260323715315735e-09	0.0
0.0	0.206
-7.286776508408366e-06	0.206
0.0	0.206
0.0	0.0
0.0	1.0
0.0	0.0
0.0	0.0
-0.00014616650878451765	0.0
-0.002578945364803076	0.0
0.0	0.206
-0.0010954294120892882	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0031058872118592262	0.0
0.0	0.0
-0.0001484841777710244	0.0
-0.00020653370302170515	0.0
-0.00023547295131720603	0.0
0.0	0.0
0.0	0.0
0.0	0.0
-0.0004376493743620813	0.0
