0.0	1.0
-5.640480139845749e-06	1.0
0.0	1.0
0.0	0.5636792452830188
0.0	0.0
-1.6669217757225852e-06	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	0.0
-3.4928895886743305e-10	1.0
0.0	1.0
-9.311264648204087e-09	1.0
0.0	1.0
0.0	0.9665226781857451
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
-0.0013055248418822885	1.0
-0.0011660121381282806	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
-0.0001920042559504509	1.0
-0.004303203895688057	1.0
0.0	1.0
-1.5637371689081192e-05	1.0
0.0	1.0
0.0	0.0
0.0	1.0
-3.532346454448998e-05	1.0
0.0	1.0
0.0	0.0
-0.00048425100976601243	1.0
-0.00047407185775227845	0.005319148936170213
0.0	1.0
0.0	1.0
0.0	1.0
-0.0015556162688881159	1.0
0.0	1.0
-0.0004805392527487129	0.045454545454545456
0.0	1.0
-0.0006604937952943146	0.125
0.0	1.0
-7.638308306923136e-05	0.21212121212121213
-6.392072918970371e-06	1.0
0.0	1.0
-0.009087556041777134	0.0
-0.0017176119145005941	0.0
-0.00011423732212278992	1.0
0.0	1.0
0.0	0.0
0.0	1.0
-0.03938125818967819	0.0
0.0	1.0
0.0	1.0
0.0	0.17692307692307693
0.0	1.0
0.0	1.0
0.0	0.21052631578947367
-0.0002347404370084405	0.02631578947368421
0.0	1.0
0.0	1.0
-1.966065070746481e-07	1.0
0.0	1.0
-6.155369192129001e-07	1.0
0.0	1.0
0.0	1.0
0.0	1.0
-0.002140815369784832	1.0
0.0	1.0
0.0	1.0
0.0	1.0
-2.822550231940113e-05	1.0
-0.00138270843308419	0.0
0.0	0.0
-0.009228608570992947	0.0
-0.0015399083495140076	0.0
-0.001856006681919098	0.0
0.0	1.0
-0.00043545340304262936	1.0
-3.127064337604679e-05	1.0
0.0	1.0
-2.483792013663333e-05	1.0
-3.5826121802529087e-06	1.0
0.0	0.25
-6.40244543319568e-05	1.0
0.0	1.0
-3.880224539898336e-06	1.0
0.0	1.0
-0.0022285422310233116	1.0
-0.049771152436733246	0.012195121951219513
-2.2024008217158553e-07	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
-0.0011402328964322805	1.0
-0.012442246079444885	0.0
0.0	1.0
-0.025291213765740395	0.0
-0.00098995806183666	0.0
0.0	1.0
0.0	1.0
-0.0010098981438204646	0.0
0.0	1.0
0.0	1.0
-1.1088657629443333e-05	1.0
0.0	0.0
0.0	1.0
0.0	0.0
-2.905388828366995e-05	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	0.0
0.0	0.01652892561983471
-0.009778152219951153	0.0
